run_id,turns_survived,end_reason,final_piety,final_stability,final_power,final_wealth,min_piety,min_stability,min_power,min_wealth,max_piety,max_stability,max_power,max_wealth,avg_piety,avg_stability,avg_power,avg_wealth,std_piety,std_stability,std_power,std_wealth,left_choices,right_choices,risky_card,card_sequence,choice_sequence
707,6,Piety too low,-5,90,50,45,-5.0,90.0,50.0,45.0,-5.0,90.0,50.0,45.0,-5.0,90.0,50.0,45.0,0.0,0.0,0.0,0.0,0,0,,"113,114,5,6,155,156","Right,Left,Right,Right,Right,Right"
708,4,Stability too high,25,105,45,15,25.0,105.0,45.0,15.0,25.0,105.0,45.0,15.0,25.0,105.0,45.0,15.0,0.0,0.0,0.0,0.0,0,0,,"7,163,164,201","Right,Right,Left,Right"
709,5,Piety too low,-5,110,65,5,-5.0,110.0,65.0,5.0,-5.0,110.0,65.0,5.0,-5.0,110.0,65.0,5.0,0.0,0.0,0.0,0.0,0,0,,"31,32,85,86,137","Right,Left,Right,Right,Left"
710,5,Wealth too low,70,90,85,-5,70.0,90.0,85.0,-5.0,70.0,90.0,85.0,-5.0,70.0,90.0,85.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"123,124,173,174,340","Right,Right,Left,Left,Right"
711,5,Stability too high,10,105,50,50,10.0,105.0,50.0,50.0,10.0,105.0,50.0,50.0,10.0,105.0,50.0,50.0,0.0,0.0,0.0,0.0,0,0,,"111,112,211,212,281","Right,Right,Left,Left,Right"
712,3,Stability too high,25,105,30,30,25.0,105.0,30.0,30.0,25.0,105.0,30.0,30.0,25.0,105.0,30.0,30.0,0.0,0.0,0.0,0.0,0,0,,"285,286,97","Right,Right,Left"
713,6,Stability too high,40,105,90,-5,40.0,105.0,90.0,-5.0,40.0,105.0,90.0,-5.0,40.0,105.0,90.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"249,250,47,48,157,158","Right,Left,Left,Right,Right,Right"
714,4,Stability too high,20,115,50,15,20.0,115.0,50.0,15.0,20.0,115.0,50.0,15.0,20.0,115.0,50.0,15.0,0.0,0.0,0.0,0.0,0,0,,"113,114,155,156","Right,Left,Right,Right"
715,6,Wealth too low,40,90,70,0,40.0,90.0,70.0,0.0,40.0,90.0,70.0,0.0,40.0,90.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,,"87,88,105,106,25,26","Right,Left,Right,Right,Left,Left"
716,7,Stability too high,30,105,50,10,30.0,105.0,50.0,10.0,30.0,105.0,50.0,10.0,30.0,105.0,50.0,10.0,0.0,0.0,0.0,0.0,0,0,,"343,344,171,172,379,380,107","Right,Right,Left,Right,Left,Left,Right"
717,9,Stability too high,25,110,40,5,25.0,110.0,40.0,5.0,25.0,110.0,40.0,5.0,25.0,110.0,40.0,5.0,0.0,0.0,0.0,0.0,0,0,,"97,98,345,346,347,153,154,121,122","Left,Left,Left,Left,Left,Right,Left,Right,Right"
718,7,Stability too high,40,100,60,10,40.0,100.0,60.0,10.0,40.0,100.0,60.0,10.0,40.0,100.0,60.0,10.0,0.0,0.0,0.0,0.0,0,0,,"261,262,115,116,395,396,101","Right,Left,Right,Left,Right,Right,Right"
719,5,Stability too high,45,105,50,20,45.0,105.0,50.0,20.0,45.0,105.0,50.0,20.0,45.0,105.0,50.0,20.0,0.0,0.0,0.0,0.0,0,0,,"77,78,169,170,255","Right,Left,Right,Left,Right"
720,6,Stability too high,25,115,60,-15,25.0,115.0,60.0,-15.0,25.0,115.0,60.0,-15.0,25.0,115.0,60.0,-15.0,0.0,0.0,0.0,0.0,0,0,,"147,148,295,296,291,292","Left,Left,Left,Left,Right,Right"
721,11,Power too high,20,50,100,20,20.0,50.0,100.0,20.0,20.0,50.0,100.0,20.0,20.0,50.0,100.0,20.0,0.0,0.0,0.0,0.0,0,0,,"81,82,107,108,5,6,373,374,191,192,47","Right,Left,Right,Left,Right,Right,Right,Right,Right,Left,Left"
722,8,Stability too high,10,110,45,15,10.0,110.0,45.0,15.0,10.0,110.0,45.0,15.0,10.0,110.0,45.0,15.0,0.0,0.0,0.0,0.0,0,0,,"213,214,93,94,330,331,332,235","Left,Left,Right,Right,Right,Left,Right,Right"
723,7,Power too high,65,50,100,0,65.0,50.0,100.0,0.0,65.0,50.0,100.0,0.0,65.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0,,"353,354,355,375,376,379,380","Left,Left,Left,Right,Left,Left,Left"
724,3,Stability too high,25,100,55,10,25.0,100.0,55.0,10.0,25.0,100.0,55.0,10.0,25.0,100.0,55.0,10.0,0.0,0.0,0.0,0.0,0,0,,"109,110,326","Right,Right,Right"
725,4,Stability too high,5,110,85,15,5.0,110.0,85.0,15.0,5.0,110.0,85.0,15.0,5.0,110.0,85.0,15.0,0.0,0.0,0.0,0.0,0,0,,"219,220,185,186","Right,Right,Left,Right"
726,9,Stability too high,40,100,80,0,40.0,100.0,80.0,0.0,40.0,100.0,80.0,0.0,40.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"51,52,338,339,297,298,370,371,372","Left,Right,Right,Right,Left,Left,Right,Right,Right"
727,4,Wealth too low,25,90,90,-10,25.0,90.0,90.0,-10.0,25.0,90.0,90.0,-10.0,25.0,90.0,90.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"143,144,393,394","Right,Right,Left,Right"
728,4,Stability too high,15,105,45,5,15.0,105.0,45.0,5.0,15.0,105.0,45.0,5.0,15.0,105.0,45.0,5.0,0.0,0.0,0.0,0.0,0,0,,"330,331,332,375","Right,Left,Right,Right"
729,5,Wealth too low,40,90,85,0,40.0,90.0,85.0,0.0,40.0,90.0,85.0,0.0,40.0,90.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"287,288,159,160,75","Right,Left,Right,Right,Right"
730,4,Wealth too low,60,80,70,0,60.0,80.0,70.0,0.0,60.0,80.0,70.0,0.0,60.0,80.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,,"57,58,283,284","Right,Right,Left,Left"
731,6,Wealth too low,65,85,60,0,65.0,85.0,60.0,0.0,65.0,85.0,60.0,0.0,65.0,85.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,,"163,164,239,240,373,374","Right,Right,Left,Left,Right,Left"
732,2,Stability too high,20,100,50,15,20.0,100.0,50.0,15.0,20.0,100.0,50.0,15.0,20.0,100.0,50.0,15.0,0.0,0.0,0.0,0.0,0,0,,"155,156","Right,Right"
733,8,Piety too high,105,65,40,5,105.0,65.0,40.0,5.0,105.0,65.0,40.0,5.0,105.0,65.0,40.0,5.0,0.0,0.0,0.0,0.0,0,0,,"111,112,87,88,223,224,41,42","Right,Right,Left,Left,Right,Left,Left,Left"
734,4,Stability too high,30,110,50,15,30.0,110.0,50.0,15.0,30.0,110.0,50.0,15.0,30.0,110.0,50.0,15.0,0.0,0.0,0.0,0.0,0,0,,"313,314,315,340","Right,Left,Right,Right"
735,5,Wealth too low,55,70,70,0,55.0,70.0,70.0,0.0,55.0,70.0,70.0,0.0,55.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,,"215,216,207,208,173","Right,Left,Left,Left,Left"
736,7,Stability too high,65,100,25,20,65.0,100.0,25.0,20.0,65.0,100.0,25.0,20.0,65.0,100.0,25.0,20.0,0.0,0.0,0.0,0.0,0,0,,"77,78,273,274,129,130,89","Right,Left,Right,Left,Right,Left,Left"
737,3,Stability too high,35,105,40,30,35.0,105.0,40.0,30.0,35.0,105.0,40.0,30.0,35.0,105.0,40.0,30.0,0.0,0.0,0.0,0.0,0,0,,"321,322,263","Right,Right,Left"
738,3,Piety too low,0,95,50,5,0.0,95.0,50.0,5.0,0.0,95.0,50.0,5.0,0.0,95.0,50.0,5.0,0.0,0.0,0.0,0.0,0,0,,"91,92,157","Right,Right,Right"
739,7,Stability too high,10,105,80,30,10.0,105.0,80.0,30.0,10.0,105.0,80.0,30.0,10.0,105.0,80.0,30.0,0.0,0.0,0.0,0.0,0,0,,"23,24,333,334,343,344,281","Right,Left,Left,Left,Right,Right,Right"
740,3,Stability too high,25,100,85,5,25.0,100.0,85.0,5.0,25.0,100.0,85.0,5.0,25.0,100.0,85.0,5.0,0.0,0.0,0.0,0.0,0,0,,"145,146,313","Right,Right,Right"
741,9,Stability too high,55,105,65,-15,55.0,105.0,65.0,-15.0,55.0,105.0,65.0,-15.0,55.0,105.0,65.0,-15.0,0.0,0.0,0.0,0.0,0,0,,"141,142,197,198,101,102,283,284,201","Left,Left,Left,Left,Right,Right,Right,Right,Right"
742,4,Stability too high,20,110,40,0,20.0,110.0,40.0,0.0,20.0,110.0,40.0,0.0,20.0,110.0,40.0,0.0,0.0,0.0,0.0,0.0,0,0,,"231,232,299,300","Right,Right,Left,Right"
743,3,Stability too high,35,110,40,25,35.0,110.0,40.0,25.0,35.0,110.0,40.0,25.0,35.0,110.0,40.0,25.0,0.0,0.0,0.0,0.0,0,0,,"205,206,245","Right,Right,Left"
744,3,Power too high,20,85,100,5,20.0,85.0,100.0,5.0,20.0,85.0,100.0,5.0,20.0,85.0,100.0,5.0,0.0,0.0,0.0,0.0,0,0,,"145,146,21","Right,Right,Right"
745,9,Stability too high,20,115,80,5,20.0,115.0,80.0,5.0,20.0,115.0,80.0,5.0,20.0,115.0,80.0,5.0,0.0,0.0,0.0,0.0,0,0,,"197,198,97,98,193,194,35,36,137","Left,Left,Left,Left,Right,Left,Left,Right,Left"
746,6,Piety too high,105,55,45,45,105.0,55.0,45.0,45.0,105.0,55.0,45.0,45.0,105.0,55.0,45.0,45.0,0.0,0.0,0.0,0.0,0,0,,"333,334,271,272,189,190","Left,Left,Left,Left,Left,Left"
747,2,Stability too high,25,105,50,20,25.0,105.0,50.0,20.0,25.0,105.0,50.0,20.0,25.0,105.0,50.0,20.0,0.0,0.0,0.0,0.0,0,0,,"183,184","Right,Right"
748,5,Piety too low,0,70,90,-10,0.0,70.0,90.0,-10.0,0.0,70.0,90.0,-10.0,0.0,70.0,90.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"335,336,337,91,92","Right,Left,Left,Right,Right"
749,4,Power too high,25,75,100,0,25.0,75.0,100.0,0.0,25.0,75.0,100.0,0.0,25.0,75.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0,,"259,260,85,86","Right,Right,Right,Left"
750,7,Power too high,50,90,100,-10,50.0,90.0,100.0,-10.0,50.0,90.0,100.0,-10.0,50.0,90.0,100.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"239,240,275,276,265,266,255","Right,Right,Left,Left,Left,Left,Right"
751,2,Stability too high,15,105,50,15,15.0,105.0,50.0,15.0,15.0,105.0,50.0,15.0,15.0,105.0,50.0,15.0,0.0,0.0,0.0,0.0,0,0,,"251,252","Right,Right"
752,10,Wealth too low,45,90,75,0,45.0,90.0,75.0,0.0,45.0,90.0,75.0,0.0,45.0,90.0,75.0,0.0,0.0,0.0,0.0,0.0,0,0,,"129,130,71,72,123,124,95,96,189,190","Right,Right,Left,Right,Right,Left,Right,Left,Left,Left"
753,7,Wealth too low,75,90,90,-5,75.0,90.0,90.0,-5.0,75.0,90.0,90.0,-5.0,75.0,90.0,90.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"15,16,87,88,316,317,318","Right,Right,Left,Left,Left,Left,Left"
754,5,Stability too high,45,105,30,40,45.0,105.0,30.0,40.0,45.0,105.0,30.0,40.0,45.0,105.0,30.0,40.0,0.0,0.0,0.0,0.0,0,0,,"157,158,281,282,89","Right,Right,Left,Right,Left"
755,4,Wealth too low,65,40,85,0,65.0,40.0,85.0,0.0,65.0,40.0,85.0,0.0,65.0,40.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"310,311,312,265","Right,Left,Left,Left"
756,2,Stability too high,35,105,35,45,35.0,105.0,35.0,45.0,35.0,105.0,35.0,45.0,35.0,105.0,35.0,45.0,0.0,0.0,0.0,0.0,0,0,,"165,166","Right,Right"
757,2,Stability too high,35,100,45,15,35.0,100.0,45.0,15.0,35.0,100.0,45.0,15.0,35.0,100.0,45.0,15.0,0.0,0.0,0.0,0.0,0,0,,"399,400","Right,Right"
758,5,Stability too high,25,115,50,5,25.0,115.0,50.0,5.0,25.0,115.0,50.0,5.0,25.0,115.0,50.0,5.0,0.0,0.0,0.0,0.0,0,0,,"285,286,29,30,201","Right,Right,Left,Left,Right"
759,8,Wealth too low,85,45,90,-5,85.0,45.0,90.0,-5.0,85.0,45.0,90.0,-5.0,85.0,45.0,90.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"49,50,215,216,41,42,59,60","Right,Right,Left,Left,Left,Left,Left,Left"
760,5,Stability too high,35,105,45,25,35.0,105.0,45.0,25.0,35.0,105.0,45.0,25.0,35.0,105.0,45.0,25.0,0.0,0.0,0.0,0.0,0,0,,"197,198,169,170,89","Left,Left,Right,Right,Left"
761,5,Wealth too low,25,90,80,0,25.0,90.0,80.0,0.0,25.0,90.0,80.0,0.0,25.0,90.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"293,294,31,32,377","Right,Left,Right,Left,Right"
762,10,Wealth too low,55,70,60,-5,55.0,70.0,60.0,-5.0,55.0,70.0,60.0,-5.0,55.0,70.0,60.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"377,378,261,262,171,172,25,26,213,214","Right,Left,Right,Left,Right,Right,Left,Left,Left,Left"
763,3,Stability too high,45,100,55,-5,45.0,100.0,55.0,-5.0,45.0,100.0,55.0,-5.0,45.0,100.0,55.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"223,224,71","Right,Left,Right"
764,4,Piety too high,105,10,70,35,105.0,10.0,70.0,35.0,105.0,10.0,70.0,35.0,105.0,10.0,70.0,35.0,0.0,0.0,0.0,0.0,0,0,,"147,148,345,346","Left,Left,Right,Left"
765,5,Stability too high,25,105,45,40,25.0,105.0,45.0,40.0,25.0,105.0,45.0,40.0,25.0,105.0,45.0,40.0,0.0,0.0,0.0,0.0,0,0,,"37,38,348,349,350","Left,Left,Left,Right,Right"
766,6,Stability too high,45,120,60,25,45.0,120.0,60.0,25.0,45.0,120.0,60.0,25.0,45.0,120.0,60.0,25.0,0.0,0.0,0.0,0.0,0,0,,"245,246,131,132,165,166","Left,Left,Right,Left,Right,Right"
767,4,Power too high,45,60,100,0,45.0,60.0,100.0,0.0,45.0,60.0,100.0,0.0,45.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0,,"25,26,151,152","Right,Left,Right,Left"
768,2,Stability too high,35,100,45,20,35.0,100.0,45.0,20.0,35.0,100.0,45.0,20.0,35.0,100.0,45.0,20.0,0.0,0.0,0.0,0.0,0,0,,"277,278","Right,Right"
769,8,Stability too high,60,105,80,-10,60.0,105.0,80.0,-10.0,60.0,105.0,80.0,-10.0,60.0,105.0,80.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"381,382,45,46,19,20,161,162","Right,Left,Left,Left,Left,Left,Right,Right"
770,4,Wealth too low,60,85,65,0,60.0,85.0,65.0,0.0,60.0,85.0,65.0,0.0,60.0,85.0,65.0,0.0,0.0,0.0,0.0,0.0,0,0,,"223,224,151,152","Right,Left,Right,Left"
771,4,Stability too high,30,100,45,10,30.0,100.0,45.0,10.0,30.0,100.0,45.0,10.0,30.0,100.0,45.0,10.0,0.0,0.0,0.0,0.0,0,0,,"328,329,109,110","Right,Right,Left,Right"
772,6,Wealth too low,35,85,85,-5,35.0,85.0,85.0,-5.0,35.0,85.0,85.0,-5.0,35.0,85.0,85.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"326,327,19,20,395,396","Right,Right,Left,Right,Left,Right"
773,3,Wealth too low,30,75,90,0,30.0,75.0,90.0,0.0,30.0,75.0,90.0,0.0,30.0,75.0,90.0,0.0,0.0,0.0,0.0,0.0,0,0,,"117,118,201","Right,Left,Right"
774,3,Piety too low,-5,105,40,15,-5.0,105.0,40.0,15.0,-5.0,105.0,40.0,15.0,-5.0,105.0,40.0,15.0,0.0,0.0,0.0,0.0,0,0,,"149,150,1","Right,Right,Right"
775,3,Stability too high,5,120,75,5,5.0,120.0,75.0,5.0,5.0,120.0,75.0,5.0,5.0,120.0,75.0,5.0,0.0,0.0,0.0,0.0,0,0,,"269,270,221","Right,Right,Right"
776,5,Wealth too low,55,75,65,0,55.0,75.0,65.0,0.0,55.0,75.0,65.0,0.0,55.0,75.0,65.0,0.0,0.0,0.0,0.0,0.0,0,0,,"139,140,227,228,17","Right,Left,Right,Left,Left"
777,5,Piety too low,-15,105,70,10,-15.0,105.0,70.0,10.0,-15.0,105.0,70.0,10.0,-15.0,105.0,70.0,10.0,0.0,0.0,0.0,0.0,0,0,,"167,168,33,34,87","Right,Left,Left,Left,Right"
778,4,Stability too high,20,115,35,20,20.0,115.0,35.0,20.0,20.0,115.0,35.0,20.0,20.0,115.0,35.0,20.0,0.0,0.0,0.0,0.0,0,0,,"191,192,43,44","Right,Right,Left,Right"
779,3,Wealth too low,40,85,75,-5,40.0,85.0,75.0,-5.0,40.0,85.0,75.0,-5.0,40.0,85.0,75.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"31,32,299","Right,Left,Right"
780,6,Wealth too low,40,95,65,0,40.0,95.0,65.0,0.0,40.0,95.0,65.0,0.0,40.0,95.0,65.0,0.0,0.0,0.0,0.0,0.0,0,0,,"255,256,368,369,297,298","Right,Left,Left,Right,Left,Right"
781,6,Stability too high,30,105,95,25,30.0,105.0,95.0,25.0,30.0,105.0,95.0,25.0,30.0,105.0,95.0,25.0,0.0,0.0,0.0,0.0,0,0,,"275,276,287,288,161,162","Left,Right,Right,Left,Right,Right"
782,3,Wealth too low,40,80,85,0,40.0,80.0,85.0,0.0,40.0,80.0,85.0,0.0,40.0,80.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"283,284,335","Right,Right,Left"
783,3,Stability too high,40,100,50,10,40.0,100.0,50.0,10.0,40.0,100.0,50.0,10.0,40.0,100.0,50.0,10.0,0.0,0.0,0.0,0.0,0,0,,"153,154,299","Right,Left,Right"
784,8,Piety too high,100,70,70,5,100.0,70.0,70.0,5.0,100.0,70.0,70.0,5.0,100.0,70.0,70.0,5.0,0.0,0.0,0.0,0.0,0,0,,"17,18,139,140,203,204,231,232","Left,Left,Right,Left,Right,Left,Left,Left"
785,4,Stability too high,30,110,80,-5,30.0,110.0,80.0,-5.0,30.0,110.0,80.0,-5.0,30.0,110.0,80.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"59,60,277,278","Right,Left,Right,Right"
786,4,Wealth too low,50,70,70,0,50.0,70.0,70.0,0.0,50.0,70.0,70.0,0.0,50.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,,"359,360,361,393","Right,Right,Left,Left"
787,3,Piety too high,110,-5,60,25,110.0,-5.0,60.0,25.0,110.0,-5.0,60.0,25.0,110.0,-5.0,60.0,25.0,0.0,0.0,0.0,0.0,0,0,,"345,346,347","Right,Left,Left"
788,7,Wealth too low,45,85,40,0,45.0,85.0,40.0,0.0,45.0,85.0,40.0,0.0,45.0,85.0,40.0,0.0,0.0,0.0,0.0,0.0,0,0,,"87,88,213,214,368,369,167","Right,Left,Left,Left,Right,Right,Left"
789,4,Stability too high,30,100,65,20,30.0,100.0,65.0,20.0,30.0,100.0,65.0,20.0,30.0,100.0,65.0,20.0,0.0,0.0,0.0,0.0,0,0,,"373,374,381,382","Right,Right,Right,Left"
790,2,Stability too high,25,110,45,0,25.0,110.0,45.0,0.0,25.0,110.0,45.0,0.0,25.0,110.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,,"323,324","Right,Right"
791,6,Stability too high,50,100,65,20,50.0,100.0,65.0,20.0,50.0,100.0,65.0,20.0,50.0,100.0,65.0,20.0,0.0,0.0,0.0,0.0,0,0,,"15,16,259,260,85,86","Right,Right,Left,Left,Left,Right"
792,11,Wealth too low,80,75,65,0,80.0,75.0,65.0,0.0,80.0,75.0,65.0,0.0,80.0,75.0,65.0,0.0,0.0,0.0,0.0,0.0,0,0,,"381,382,109,110,287,288,69,70,379,380,365","Right,Left,Left,Right,Left,Left,Left,Left,Right,Left,Right"
793,5,Stability too high,30,100,90,-5,30.0,100.0,90.0,-5.0,30.0,100.0,90.0,-5.0,30.0,100.0,90.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"373,374,229,230,255","Right,Right,Right,Left,Right"
794,6,Wealth too low,50,90,60,-10,50.0,90.0,60.0,-10.0,50.0,90.0,60.0,-10.0,50.0,90.0,60.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"356,357,358,149,150,323","Left,Left,Left,Right,Left,Right"
795,3,Wealth too low,40,95,50,-10,40.0,95.0,50.0,-10.0,40.0,95.0,50.0,-10.0,40.0,95.0,50.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"299,300,201","Right,Left,Right"
796,3,Wealth too low,40,75,95,0,40.0,75.0,95.0,0.0,40.0,75.0,95.0,0.0,40.0,75.0,95.0,0.0,0.0,0.0,0.0,0.0,0,0,,"161,162,353","Right,Right,Left"
797,3,Stability too high,25,110,25,25,25.0,110.0,25.0,25.0,25.0,110.0,25.0,25.0,25.0,110.0,25.0,25.0,0.0,0.0,0.0,0.0,0,0,,"231,232,101","Right,Right,Right"
798,2,Stability too high,25,110,45,0,25.0,110.0,45.0,0.0,25.0,110.0,45.0,0.0,25.0,110.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,,"323,324","Right,Right"
799,7,Stability too high,30,100,40,40,30.0,100.0,40.0,40.0,30.0,100.0,40.0,40.0,30.0,100.0,40.0,40.0,0.0,0.0,0.0,0.0,0,0,,"15,16,163,164,387,388,287","Right,Right,Left,Left,Right,Left,Right"
800,4,Stability too high,15,105,50,5,15.0,105.0,50.0,5.0,15.0,105.0,50.0,5.0,15.0,105.0,50.0,5.0,0.0,0.0,0.0,0.0,0,0,,"87,88,365,366","Right,Left,Right,Right"
801,2,Stability too high,15,105,50,15,15.0,105.0,50.0,15.0,15.0,105.0,50.0,15.0,15.0,105.0,50.0,15.0,0.0,0.0,0.0,0.0,0,0,,"251,252","Right,Right"
802,8,Wealth too low,55,90,80,0,55.0,90.0,80.0,0.0,55.0,90.0,80.0,0.0,55.0,90.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,,"65,66,391,392,63,64,85,86","Left,Right,Right,Left,Left,Right,Right,Left"
803,3,Piety too low,-10,80,70,10,-10.0,80.0,70.0,10.0,-10.0,80.0,70.0,10.0,-10.0,80.0,70.0,10.0,0.0,0.0,0.0,0.0,0,0,,"149,150,209","Right,Right,Right"
804,8,Stability too high,40,115,25,30,40.0,115.0,25.0,30.0,40.0,115.0,25.0,30.0,40.0,115.0,25.0,30.0,0.0,0.0,0.0,0.0,0,0,,"227,228,47,48,15,16,101,102","Right,Left,Left,Right,Right,Left,Right,Right"
805,3,Stability too high,5,105,75,20,5.0,105.0,75.0,20.0,5.0,105.0,75.0,20.0,5.0,105.0,75.0,20.0,0.0,0.0,0.0,0.0,0,0,,"21,22,375","Right,Right,Right"
806,5,Wealth too low,45,95,85,0,45.0,95.0,85.0,0.0,45.0,95.0,85.0,0.0,45.0,95.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,,"175,176,283,284,17","Left,Left,Right,Right,Left"
807,3,Piety too low,-10,120,80,15,-10.0,120.0,80.0,15.0,-10.0,120.0,80.0,15.0,-10.0,120.0,80.0,15.0,0.0,0.0,0.0,0.0,0,0,,"219,220,191","Right,Right,Right"
808,2,Stability too high,25,115,40,15,25.0,115.0,40.0,15.0,25.0,115.0,40.0,15.0,25.0,115.0,40.0,15.0,0.0,0.0,0.0,0.0,0,0,,"389,390","Right,Right"
809,9,Piety too high,110,55,65,5,110.0,55.0,65.0,5.0,110.0,55.0,65.0,5.0,110.0,55.0,65.0,5.0,0.0,0.0,0.0,0.0,0,0,,"205,206,139,140,356,357,358,187,188","Right,Right,Left,Left,Left,Left,Left,Left,Left"
810,9,Stability too high,75,105,75,15,75.0,105.0,75.0,15.0,75.0,105.0,75.0,15.0,75.0,105.0,75.0,15.0,0.0,0.0,0.0,0.0,0,0,,"163,164,365,366,367,127,128,17,18","Right,Right,Left,Left,Right,Left,Right,Left,Left"
811,8,Wealth too low,75,75,90,-5,75.0,75.0,90.0,-5.0,75.0,75.0,90.0,-5.0,75.0,75.0,90.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"285,286,233,234,125,126,61,62","Right,Right,Left,Left,Left,Left,Left,Left"
812,3,Power too high,30,75,105,5,30.0,75.0,105.0,5.0,30.0,75.0,105.0,5.0,30.0,75.0,105.0,5.0,0.0,0.0,0.0,0.0,0,0,,"27,28,269","Right,Right,Right"
813,2,Stability too high,25,115,40,15,25.0,115.0,40.0,15.0,25.0,115.0,40.0,15.0,25.0,115.0,40.0,15.0,0.0,0.0,0.0,0.0,0,0,,"389,390","Right,Right"
814,4,Wealth too low,30,90,75,0,30.0,90.0,75.0,0.0,30.0,90.0,75.0,0.0,30.0,90.0,75.0,0.0,0.0,0.0,0.0,0.0,0,0,,"41,42,123,124","Right,Left,Right,Right"
815,12,Stability too high,55,120,45,0,55.0,120.0,45.0,0.0,55.0,120.0,45.0,0.0,55.0,120.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,,"87,88,381,382,79,80,9,10,31,32,3,4","Right,Left,Right,Left,Left,Left,Left,Right,Left,Left,Right,Right"
816,3,Stability too high,30,105,80,-5,30.0,105.0,80.0,-5.0,30.0,105.0,80.0,-5.0,30.0,105.0,80.0,-5.0,0.0,0.0,0.0,0.0,0,0,,"211,212,155","Right,Left,Right"
817,2,Stability too high,30,105,35,40,30.0,105.0,35.0,40.0,30.0,105.0,35.0,40.0,30.0,105.0,35.0,40.0,0.0,0.0,0.0,0.0,0,0,,"107,108","Right,Right"
818,3,Stability too high,45,100,35,45,45.0,100.0,35.0,45.0,45.0,100.0,35.0,45.0,45.0,100.0,35.0,45.0,0.0,0.0,0.0,0.0,0,0,,"65,66,195","Left,Right,Right"
819,3,Piety too low,-5,100,45,10,-5.0,100.0,45.0,10.0,-5.0,100.0,45.0,10.0,-5.0,100.0,45.0,10.0,0.0,0.0,0.0,0.0,0,0,,"91,92,1","Right,Right,Right"
820,7,Stability too high,70,115,20,35,70.0,115.0,20.0,35.0,70.0,115.0,20.0,35.0,70.0,115.0,20.0,35.0,0.0,0.0,0.0,0.0,0,0,,"113,114,97,98,304,305,306","Right,Left,Left,Left,Left,Left,Left"
821,3,Piety too low,-5,90,50,5,-5.0,90.0,50.0,5.0,-5.0,90.0,50.0,5.0,-5.0,90.0,50.0,5.0,0.0,0.0,0.0,0.0,0,0,,"91,92,135","Right,Right,Right"
822,2,Stability too high,25,110,45,0,25.0,110.0,45.0,0.0,25.0,110.0,45.0,0.0,25.0,110.0,45.0,0.0,0.0,0.0,0.0,0.0,0,0,,"323,324","Right,Right"
823,3,Stability too high,25,110,35,25,25.0,110.0,35.0,25.0,25.0,110.0,35.0,25.0,25.0,110.0,35.0,25.0,0.0,0.0,0.0,0.0,0,0,,"308,309,101","Right,Right,Right"
824,3,Stability too high,20,100,50,30,20.0,100.0,50.0,30.0,20.0,100.0,50.0,30.0,20.0,100.0,50.0,30.0,0.0,0.0,0.0,0.0,0,0,,"338,339,201","Right,Right,Right"
825,5,Stability too high,50,110,45,55,50.0,110.0,45.0,55.0,50.0,110.0,45.0,55.0,50.0,110.0,45.0,55.0,0.0,0.0,0.0,0.0,0,0,,"103,104,153,154,313","Right,Right,Left,Left,Right"
826,4,Wealth too low,55,55,90,-10,55.0,55.0,90.0,-10.0,55.0,55.0,90.0,-10.0,55.0,55.0,90.0,-10.0,0.0,0.0,0.0,0.0,0,0,,"310,311,312,123","Right,Left,Left,Right"
